CHILD,PATTERN_ABSTRACT,POS,CHILD_DER_CAT,PARENT,PARENT_PATTERN_ABSTRACT,PARENT_POS,
V_X:{isota1o2a3,{isota1o2a3,VERB,VERB_X,V_I:1a2a3,1a2a3,VERB,
V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,VERB_X,V_I:1a2a3,1a2a3,VERB,
V_X:{isota1o2a3,{isota1o2a3,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2a3_INTRANS,VERB,
V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2a3_INTRANS,VERB,
V_X:{isota1o2a3,{isota1o2a3,VERB,VERB_X,V_I:1a2i3,1a2i3,VERB,
V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,VERB_X,V_I:1a2i3,1a2i3,VERB,
V_X:{isota1o2a3,{isota1o2a3,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2i3_INTRANS,VERB,
V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2i3_INTRANS,VERB,
V_X:{isota1o2a3,{isota1o2a3,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2u3_INTRANS,VERB,
V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,VERB_X,V_I:1a2a3_INTRANS,1a2u3_INTRANS,VERB,
QUAD_V_I:1a2o3a4_INTRANS,1a2o3a4_INTRANS,VERB,VERB_I,V_I:ROOT,ROOT,VERB,
V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,VERB_IX,V_I:1a2u3,1a2u3,VERB,
MASDAR_M:ma1o2i3+ap,ma1o2i3+ap,NOUN,MASDAR_M,V_I:1a2i3_INTRANS,1a2i3_INTRANS,VERB,
MASDAR_M:ma1o2i3+ap,ma1o2i3+ap,NOUN,MASDAR_M,V_I:1a2i3,1a2i3,VERB,
MASDAR_M:ma1o2i3+ap,ma1o2i3+ap,NOUN,MASDAR_M,V_I:1a2i3_INTRANS,1a2u3_INTRANS,VERB,
MASDAR:ta1o2i3+ap,ta1o2i3+ap,NOUN,N_VERB_II,V_II:1a2~a3,1a2~a3,VERB,
MASDAR:ta1o2iy3,ta1o2iy3,NOUN,N_VERB_II,V_II:1a2~a3,1a2~a3,VERB,
MASDAR:ti1o2A3,ti1o2A3,NOUN,N_VERB_II,V_II:1a2~a3,1a2~a3,VERB,
MASDAR:ta1o2i3+ap,ta1o2i3+ap,NOUN,N_VERB_II,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
MASDAR:ta1o2iy3,ta1o2iy3,NOUN,N_VERB_II,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
MASDAR:ti1o2A3,ti1o2A3,NOUN,N_VERB_II,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
PASS_PRTC:mu1a2~a3,mu1a2~a3,ADJ,PASS_PRTC,V_II:1a2~a3,1a2~a3,VERB,
PASS_PRTC:mu1a2~a3,mu1a2~a3,ADJ,PASS_PRTC,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
N_LOC:mu1a2~a3,mu1a2~a3,NOUN,N_LOC,V_II:1a2~a3,1a2~a3,VERB,
N_LOC:mu1a2~a3,mu1a2~a3,NOUN,N_LOC,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
MASDAR_M: mu1a2~a3,mu1a2~a3,NOUN,MASDAR_M,V_II:1a2~a3,1a2~a3,VERB,
MASDAR_M: mu1a2~a3,mu1a2~a3,NOUN,MASDAR_M,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
MASDAR:1i2A3,1i2A3,NOUN,N_VERB_III,V_III:1A2a3,1A2a3,VERB,
MASDAR:mu1A2a3+ap,mu1A2a3+ap,NOUN,N_VERB_III,V_III:1A2a3,1A2a3,VERB,
MASDAR:1i2A3,1i2A3,NOUN,N_VERB_III,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
MASDAR:mu1A2a3+ap,mu1A2a3+ap,NOUN,N_VERB_III,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
PASS_PRTC:mu1A2a3,mu1A2a3,ADJ,PASS_PRTC,V_III:1A2a3,1A2a3,VERB,
PASS_PRTC:mu1A2a3,mu1A2a3,ADJ,PASS_PRTC,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
N_LOC:mu1A2a3,mu1A2a3,NOUN,N_LOC,V_III:1A2a3,1A2a3,VERB,
N_LOC:mu1A2a3,mu1A2a3,NOUN,N_LOC,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,VERB_V,V_V:1a2~a3,1a2~a3,VERB,
V_V:ta1a2~a3,ta1a2~a3,VERB,VERB_V,V_V:1a2~a3,1a2~a3,VERB,
V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,VERB_V,V_V:1a2~a3_TRANS,1a2~a3_TRANS,VERB,
V_V:ta1a2~a3,ta1a2~a3,VERB,VERB_V,V_V:1a2~a3_TRANS,1a2~a3_TRANS,VERB,
V_VI:ta1A2a3_INTRANS,ta1A2a3_INTRANS,VERB,VERB_VI,V_VI:1A2a3,1A2a3,VERB,
V_VI:ta1A2a3,ta1A2a3,VERB,VERB_VI,V_VI:1A2a3,1A2a3,VERB,
V_VI:ta1A2a3_INTRANS,ta1A2a3_INTRANS,VERB,VERB_VI,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
V_VI:ta1A2a3,ta1A2a3,VERB,VERB_VI,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,ACT_PRTC,QUAD_V_I:1a2o3a4,1a2o3a4,VERB,
QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,ACT_PRTC,QUAD_V_I:1a2o3a4_INTRANS,1a2o3a4_INTRANS,VERB,
QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,ACT_PRTC,QUAD_V_I:1a2o3a4,1a2o3a4,VERB,
ACT_PRTC:mu1o2a3~,mu1o2a3~,ADJ,ACT_PRTC,V_IX:{i1o2a3~,{i1o2a3~,VERB,
ACT_PRTC:mu1o2a3~,mu1o2a3~,ADJ,ACT_PRTC,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
QUAD_ACT_PRTC:mu1o2a3i4,mu1o2a3i4,ADJ,ACT_PRTC,QUAD_V_I:{i1o2a3a4_INTRANS,{i1o2a3a4_INTRANS,VERB,
ACT_PRTC:mu1o2i3,mu1o2i3,ADJ,ACT_PRTC,V_IV:>a1o2a3,>a1o2a3,VERB,
MASDAR_M: mu1A2a3,mu1A2a3,NOUN,MASDAR_M,V_VI:1A2a3,1A2a3,VERB,
MASDAR_M: mu1A2a3,mu1A2a3,NOUN,MASDAR_M,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
MASDAR:<i1o2A3,<i1o2A3,NOUN,N_VERB_IV,V_IV:>a1o2a3,>a1o2a3,VERB,
MASDAR:<i1o2A3+ap,<i1o2A3+ap,NOUN,N_VERB_IV,V_IV:>a1o2a3,>a1o2a3,VERB,
MASDAR:<i1o2A3,<i1o2A3,NOUN,N_VERB_IV,V_IV:>a1o2a3_INTRANS,>a1o2a3_INTRANS,VERB,
MASDAR:<i1o2A3+ap,<i1o2A3+ap,NOUN,N_VERB_IV,V_IV:>a1o2a3_INTRANS,>a1o2a3_INTRANS,VERB,
PASS_PRTC:mu1o2a3,mu1o2a3,ADJ,PASS_PRTC,V_IV:>a1o2a3,>a1o2a3,VERB,
PASS_PRTC:mu1o2a3,mu1o2a3,ADJ,PASS_PRTC,V_IV:>a1o2a3_INTRANS,>a1o2a3_INTRANS,VERB,
N_LOC:mu1o2a3,mu1o2a3,NOUN,N_LOC,V_IV:>a1o2a3,>a1o2a3,VERB,
N_LOC:mu1o2a3,mu1o2a3,NOUN,N_LOC,V_IV:>a1o2a3_INTRANS,>a1o2a3_INTRANS,VERB,
ACT_PRTC:mu1o2i3,mu1o2i3,ADJ,ACT_PRTC,V_IV:>a1o2a3_INTRANS,>a1o2a3_INTRANS,VERB,
ACT_PRTC:mu1ota2i3,mu1ota2i3,ADJ,ACT_PRTC,V_III:{i1ota2a3,{i1ota2a3,VERB,
MASDAR_M:mu1o2a3~,mu1o2a3~,NOUN,MASDAR_M,V_IX:{i1o2a3~,{i1o2a3~,VERB,
MASDAR_M:mu1o2a3~,mu1o2a3~,NOUN,MASDAR_M,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
MASDAR:{i1o2i3A3,{i1o2i3A3,NOUN,N_VERB_IX,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
MASDAR:{i1o2i3A3,{i1o2i3A3,NOUN,N_VERB_IX,V_IX:{i1o2a3~,{i1o2a3~,VERB,
PASS_PRTC:mu1o2a3~,mu1o2a3~,ADJ,PASS_PRTC,V_IX:{i1o2a3~,{i1o2a3~,VERB,
PASS_PRTC:mu1o2a3~,mu1o2a3~,ADJ,PASS_PRTC,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
N_LOC:mu1o2a3~,mu1o2a3~,NOUN,N_LOC,V_IX:{i1o2a3~,{i1o2a3~,VERB,
N_LOC:mu1o2a3~,mu1o2a3~,NOUN,N_LOC,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
ACT_PRTC:mu1ota2i3,mu1ota2i3,ADJ,ACT_PRTC,V_VIII:{i1ota2a3_INTRANS,{i1ota2a3_INTRANS,VERB,
ACT_PRTC:muno1a2i3,muno1a2i3,ADJ,ACT_PRTC,V_VII:{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
MASDAR_M: mu1ota2a3,mu1ta2a3,NOUN,MASDAR_M,V_VIII:{i1ota2a3,{i1ota2a3,VERB,
MASDAR_M: mu1ota2a3,mu1ta2a3,NOUN,MASDAR_M,V_VIII:{i1ota2a3,{i1ota2a3,VERB,
MASDAR:ta1a2~u3,ta1a2~u3,NOUN,N_VERB_V,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
MASDAR:ta1a2~u3,ta1a2~u3,NOUN,N_VERB_V,V_V:ta1a2~a3,ta1a2~a3,VERB,
PASS_PRTC:muta1a2~a3,muta1a2~a3,ADJ,PASS_PRTC,V_V:ta1a2~a3,ta1a2~a3,VERB,
PASS_PRTC:muta1a2~a3,muta1a2~a3,ADJ,PASS_PRTC,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
N_LOC:muta1a2~a3,muta1a2~a3,NOUN,N_LOC,V_V:ta1a2~a3,ta1a2~a3,VERB,
N_LOC:muta1a2~a3,muta1a2~a3,NOUN,N_LOC,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
ACT_PRTC:musota1o2i3,musota1o2i3,ADJ,ACT_PRTC,V_X:{isota1o2a3,{isota1o2a3,VERB,
ACT_PRTC:musota1o2i3,musota1o2i3,ADJ,ACT_PRTC,V_X:{isota1o2a3_INTRANS_INTRANS,{isota1o2a3_INTRANS,VERB,
MASDAR_M: muno1a2a3,muno1a2a3,NOUN,MASDAR_M,V_VII:{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
MASDAR:ta1A2u3,ta1A2u3,NOUN,N_VERB_VI,V_VI:ta1A2a3_INTRANS,ta1A2a3_INTRANS,VERB,
MASDAR:ta1A2u3,ta1A2u3,NOUN,N_VERB_VI,V_VI:ta1A2a3,ta1A2a3,VERB,
PASS_PRTC:muta1A2a4,muta1a2~a4,ADJ,PASS_PRTC,QUAD_V_I:ta1A2a4,ta1A2a4,VERB,
PASS_PRTC:muta1A2a4,muta1a2~a4,ADJ,PASS_PRTC,V_VI:ta1A2a4_INTRANS,ta1A2a4_INTRANS,VERB,
N_LOC:muta1a2~a4,muta1a2~a4,NOUN,N_LOC,QUAD_V_I:ta1A2a4,ta1A2a4,VERB,
N_LOC:muta1a2~a4,muta1a2~a4,NOUN,N_LOC,V_VI:ta1A2a4_INTRANS,ta1A2a4_INTRANS,VERB,
ACT_PRTC:muta1a2~i3,muta1a2~i3,ADJ,ACT_PRTC,V_V:ta1a2~a3,ta1a2~a3,VERB,
MASDAR_M:musota12a3,musota12a3,NOUN,MASDAR_M,V_X:{isota1o2a3,{isota1o2a3,VERB,
MASDAR:{ino1i2A3,{ino1i2A3,NOUN,N_VERB_VII,V_VII{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
MASDAR:{ino1i2A3+ap,{ino1i2A3+ap,NOUN,N_VERB_VII,V_VII{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
PASS_PRTC:muno1a2a3,muno1a2a3,ADJ,PASS_PRTC,V_VII:{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
N_LOC:muno1a2a3,muno1a2a3,NOUN,N_LOC,V_VII:{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
ACT_PRTC:muta1a2~i3,muta1a2~i3,ADJ,ACT_PRTC,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
ACT_PRTC:muta1A2i3,muta1A2i3,ADJ,ACT_PRTC,V_VI:ta1A2a3_INTRANS,ta1A2a3_INTRANS,VERB,
MASDAR_M: muta1a2~a3,muta1a2~a3,NOUN,MASDAR_M,V_V:ta1a2~a3,ta1a2~a3,VERB,
MASDAR_M: muta1a2~a3,muta1a2~a3,NOUN,MASDAR_M,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
MASDAR:{i1oti2A3,{i1oti2A3,NOUN,N_VERB_VIII,V_III:{i1ota2a3_INTRANS,{i1ota2a3_INTRANS,VERB,
MASDAR:{i1oti2A3,{i1oti2A3,NOUN,N_VERB_VIII,V_VIII:{i1ota2a3,{i1ota2a3,VERB,
PASS_PRTC:mu1ota2a3,mu1ta2a3,ADJ,PASS_PRTC,V_III:{i1ota2a3,{i1ota2a3,VERB,
PASS_PRTC:mu1ota2a3,mu1ta2a3,ADJ,PASS_PRTC,V_VIII:{i1ota2a3_INTRANS,{i1ota2a3_INTRANS,VERB,
N_LOC:mu1ta2a3,mu1ta2a3,NOUN,N_LOC,V_III:{i1ota2a3,{i1ota2a3,VERB,
N_LOC:mu1ta2a3,mu1ta2a3,NOUN,N_LOC,V_VIII:{i1ota2a3_INTRANS,{i1ota2a3_INTRANS,VERB,
ACT_PRTC:muta1A2i3,muta1A2i3,ADJ,ACT_PRTC,V_VI:ta1A2a3,ta1A2a3,VERB,
QUAD_ACT_PRTC:muta1a2o3i4,muta1a2o3i4,ADJ,ACT_PRTC,QUAD_V_I:ta1a2o3a4_INTRANS,ta1a2o3a4_INTRANS,VERB,
QUAD_ACT_PRTC:muta1a2o3i4,muta1a2o3i4,ADJ,ACT_PRTC,QUAD_V_I:ta1a2o3a4,ta1a2o3a4,VERB,
MASDAR_M: muta1A2a3,muta1A2a3,NOUN,MASDAR_M,V_VI:ta1A2a3,ta1A2a3,VERB,
MASDAR:{isoti1o2A3,{isoti1o2A3,NOUN,N_VERB_X,V_X:{isota1o2a3,{isota1o2a3,VERB,
MASDAR:{isoti1o2A3,{isoti1o2A3,NOUN,N_VERB_X,V_X:{isota1o2a3_INTRANS_INTRANS,{isota1o2a3_INTRANS,VERB,
PASS_PRTC:musota1o2a3,musota1o2a3,ADJ,PASS_PRTC,V_X:{isota1o2a3,{isota1o2a3,VERB,
PASS_PRTC:musota1o2a3,musota1o2a3,ADJ,PASS_PRTC,V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,
N_LOC:musota1o2a3,musota1o2a3,NOUN,N_LOC,V_X:{isota1o2a3,{isota1o2a3,VERB,
N_LOC:musota1o2a3,musota1o2a3,NOUN,N_LOC,V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,
ADJ:mu1a2~i3,mu1a2~i3,ADJ,DES_ADJ,V_II:1a2~a3_INTRANS,1a2~a3_INTRANS,VERB,
ADJ:mu1a2~i3,mu1a2~i3,ADJ,DES_ADJ,V_II:1a2~a3_INTRANS,1a2~a3,VERB,done
ADJ:mu1A2i3,mu1A2i3,ADJ,DES_ADJ,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
ADJ:mu1A2i3,mu1A2i3,ADJ,DES_ADJ,V_III:1A2a3_INTRANS,1A2a3,VERB,done
ADJ:mu1o2a3~,mu1o2a3~,ADJ,DES_ADJ,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
ADJ:mu1o2a3~,mu1o2a3~,ADJ,DES_ADJ,V_IX:{i1o2a3~_INTRANS,{i1o2a3~,VERB,done
ADJ:mu1o2i3,mu1o2i3,ADJ,DES_ADJ,V_III:1A2a3_INTRANS,1A2a3_INTRANS,VERB,
ADJ:mu1o2i3,mu1o2i3,ADJ,DES_ADJ,V_III:1A2a3_INTRANS,1A2a3,VERB,done
ADJ:mu1ota2i3,mu1ota2i3,ADJ,DES_ADJ,V_IX:{i1o2a3~_INTRANS,{i1o2a3~_INTRANS,VERB,
ADJ:mu1ota2i3,mu1ota2i3,ADJ,DES_ADJ,V_IX:{i1o2a3~_INTRANS,{i1o2a3~,VERB,done
ADJ:muno1a2i3,muno1a2i3,ADJ,DES_ADJ,V_VII:{ino1a2a3_INTRANS,{ino1a2a3_INTRANS,VERB,
ADJ:musota1o2i3,musota1o2i3,ADJ,DES_ADJ,V_X:{isota1o2a3_INTRANS,{isota1o2a3_INTRANS,VERB,
ADJ:musota1o2i3,musota1o2i3,ADJ,DES_ADJ,V_X:{isota1o2a3_INTRANS,{isota1o2a3,VERB,done
ADJ:muta1a2~i3,muta1a2~i3,ADJ,DES_ADJ,V_V:ta1a2~a3_INTRANS,ta1a2~a3_INTRANS,VERB,
ADJ:muta1a2~i3,muta1a2~i3,ADJ,DES_ADJ,V_V:ta1a2~a3_INTRANS,ta1a2~a3,VERB,done
ADJ:muta1A2i3,muta1A2i3,ADJ,DES_ADJ,V_VI:ta1A2a3_INTRANS,ta1A2a3_INTRANS,VERB,
ADJ:muta1A2i3,muta1A2i3,ADJ,DES_ADJ,V_VI:ta1A2a3_INTRANS,ta1A2a3,VERB,done
MASDAR_ART:mu1a2o3i4+iy~ap,mu1a2o3i4+iy~ap,NOUN,MASDAR_ART,QUAD_ACT_PRTC:mu1a2o3i4,mu1a2o3i4,ADJ,
MASDAR_ART:mu1a2o3a4+iy~ap,mu1a2o3a4+iy~ap,NOUN,MASDAR_ART,QUAD_PASS_PRTC:mu1a2o3a4,mu1a2o3a4,ADJ,
MASDAR_ART:1a2o3a4+iy~ap,1a2o3a4+iy~ap,NOUN,MASDAR_ART,QUAD_MASDAR:1a2o3a4+ap,1a2o3a4+ap,NOUN,
MASDAR_ART:muta1a2o3i4+iy~ap,muta1a2o3i4+iy~ap,NOUN,MASDAR_ART,QUAD_ACT_PRTC:muta1a2o3i4,muta1a2o3i4,ADJ,
MASDAR_ART:ta1a2o3u4+iy~ap,ta1a2o3u4+iy~ap,NOUN,MASDAR_ART,QUAD_MASDAR:ta1a2o3u4,ta1a2o3u4,NOUN,
MASDAR_ART:mu1o2a3i4+iy~ap,mu1o2a3i4+iy~ap,NOUN,MASDAR_ART,QUAD_ACT_PRTC:mu1o2a3i4,mu1o2a3i4,ADJ,
MASDAR_ART:{i1o2i3o4A4+iy~ap,{i1o2i3o4A4+iy~ap,NOUN,MASDAR_ART,QUAD_MASDAR:{i1o2i3o4A4,{i1o2i3o4A4,NOUN,
MASDAR_ART:mu1a2~a3+iy~ap,mu1a2~a3+iy~ap,NOUN,MASDAR_ART,MASDAR_M: mu1a2~a3,mu1a2~a3,NOUN,
MASDAR_ART:ta1o2i3+iy~ap,ta1o2i3+iy~ap,NOUN,MASDAR_ART,MASDAR:ta1o2i3+ap,ta1o2i3+ap,NOUN,
MASDAR_ART:ta1o2iy3+iy~ap,ta1o2iy3+iy~ap,NOUN,MASDAR_ART,MASDAR:ta1o2iy3,ta1o2iy3,NOUN,
MASDAR_ART:ti1o2A3+iy~ap,ti1o2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:ti1o2A3,ti1o2A3,NOUN,
MASDAR_ART:mu1a2~a3+iy~ap,mu1a2~a3+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:mu1a2~a3,mu1a2~a3,ADJ,
MASDAR_ART: mu1A2a3+iy~ap,mu1A2a3+iy~ap,NOUN,MASDAR_ART,MASDAR_M: mu1A2a3,mu1A2a3,NOUN,
MASDAR_ART:1i2A3+iy~ap,1i2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:1i2A3,1i2A3,NOUN,
MASDAR_ART:mu1A2a3+iy~ap,mu1A2a3+iy~ap,NOUN,MASDAR_ART,MASDAR:mu1A2a3+ap,mu1A2a3+ap,NOUN,
MASDAR_ART:mu1A2a3+iy~ap,mu1A2a3+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:mu1A2a3,mu1A2a3,ADJ,
MASDAR_ART:mu1a2~i3+iy~ap,mu1a2~i3+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:mu1a2~i3,mu1a2~i3,ADJ,
MASDAR_ART:mu1A2i3+iy~ap,mu1A2i3+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:mu1A2i3,mu1A2i3,ADJ,
MASDAR_ART:mu1o2i3+iy~ap,mu1o2i3+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:mu1o2i3,mu1o2i3,ADJ,
MASDAR_ART: ma12a3+iy~ap,ma12a3+iy~ap,NOUN,MASDAR_ART,MASDAR_M: ma1o2a3,ma12a3,NOUN,
MASDAR_ART:<i1o2A3+iy~ap,<i1o2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:<i1o2A3,<i1o2A3,NOUN,
MASDAR_ART:<i1o2A3+iy~ap,<i1o2A3+iy~ap,NOUN,MASDAR_ART,MASDAR:<i1o2A3+ap,<i1o2A3+ap,NOUN,
MASDAR_ART:mu1o2a3+iy~ap,mu1o2a3+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:mu1o2a3,mu1o2a3,ADJ,
MASDAR_ART:mu1o2a3~+iy~ap,mu1o2a3~+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:mu1o2a3~,mu1o2a3~,ADJ,
MASDAR_ART:mu1o2a3~+iy~ap,mu1o2a3~+iy~ap,NOUN,MASDAR_ART,MASDAR_M:mu1o2a3~,mu1o2a3~,NOUN,
MASDAR_ART:{i1o2i3A3+iy~ap,{i1o2i3A3+iy~ap,NOUN,MASDAR_ART,MASDAR:{i1o2i3A3,{i1o2i3A3,NOUN,
MASDAR_ART:mu1o2a3~+iy~ap,mu1o2a3~+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:mu1o2a3~,mu1o2a3~,ADJ,
MASDAR_ART:muta1a2~i3+iy~ap,muta1a2~i3+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:muta1a2~i3,muta1a2~i3,ADJ,
MASDAR_ART: muta1a2~a3+iy~ap,muta1a2~a3+iy~ap,NOUN,MASDAR_ART,MASDAR_M: muta1a2~a3,muta1a2~a3,NOUN,
MASDAR_ART:ta1a2~u3+iy~ap,ta1a2~u3+iy~ap,NOUN,MASDAR_ART,MASDAR:ta1a2~u3,ta1a2~u3,NOUN,
MASDAR_ART:muta1a2~a3+iy~ap,muta1a2~a3+iy~ap,NOUN,MASDAR_ART,PASS_PRTC:muta1a2~a3,muta1a2~a3,ADJ,
MASDAR_ART:muta1A2i3+iy~ap,muta1A2i3+iy~ap,NOUN,MASDAR_ART,ACT_PRTC:muta1A2i3,muta1A2i3,ADJ,
MASDAR_ART: muta1A2a3+iy~ap,muta1A2a3+iy~ap,NOUN,MASDAR_ART,MASDAR_M: muta1A2a3,muta1A2a3,NOUN,
